,idx,channel_url,date,message,views,forwards,entities,tickers,sentiment,label
872,34983,https://t.me/cbrstocks,2021-12-10 09:13:01+00:00,Алроса (ALRS): продажи бриллиантов в ноябре — $334 млн,17587.0,13.0,Алроса (ALRS),алроса,Neutral,0
873,35032,https://t.me/cbrstocks,2021-12-09 08:48:18+00:00,Газпром нефть (SIBN) ожидает капекс по итогам года в размере 499.4 млрд рублей. В 2022 году капзатраты вырастут на 10% или более.,17960.0,6.0,Газпром нефть (SIBN),газпром,Negative,2
874,35038,https://t.me/cbrstocks,2021-12-09 07:44:00+00:00,Консенсус-прогноз по чистой прибыли Сбербанка (SBER) на 2021 год составляет 1.20-1.24 трлн рублей — Греф в ходе прямой линии с сотрудниками кредитной организации.,18922.0,29.0,Сбербанка (SBER),сбер,Neutral,0
875,35072,https://t.me/cbrstocks,2021-12-08 09:25:12+00:00,Яндекс (YNDX) представил умную колонку второго поколения Новая колонка поступит в продажу в первой половине 2022 года.,19352.0,120.0,Яндекс (YNDX),яндекс,Neutral,0
876,35076,https://t.me/cbrstocks,2021-12-08 08:26:45+00:00,Средняя стоимость автомобиля в России в ближайшие месяцы будет по-прежнему расти выше инфляции — аналитик ВТБ.,18508.0,53.0,ВТБ,втб,Negative,2
877,35094,https://t.me/cbrstocks,2021-12-07 15:09:25+00:00,Началась видео-конференция Путина и Байдена Акции Сбера +1.0% после начала конференции,53856.0,52.0,Сбера,сбер,Positive,1
878,35116,https://t.me/cbrstocks,2021-12-07 08:44:52+00:00,Путин к 1 марта ждет от правительства предложения по экспериментальным поставкам 10 млрд куб. м газа Роснефти на экспорт в Европу,69868.0,143.0,Роснефти,роснефть,Neutral,0
879,35127,https://t.me/cbrstocks,2021-12-07 06:59:25+00:00,РСБУ Сбера за ноябрь и 11 месяцев 2021 года Ноябрь: Рентабельность капитала 23.7% Чистая прибыль 101.6 млрд руб (годом ранее 78 млрд) 11 месяцев: Чистая прибыль 1.147 трлн руб (годом ранее 0.719 трлн),18372.0,57.0,Сбера,сбер,Positive,1
880,35144,https://t.me/cbrstocks,2021-12-06 13:01:20+00:00,Лукойл (LKOH) с 26 ноября по 3 декабря выкупил 464 950 акций — 0.13% уставного капитала. Последний раз компания выкупала акции в августе 2019 года.,20539.0,25.0,Лукойл (LKOH),лукойл,Neutral,0
881,35147,https://t.me/cbrstocks,2021-12-06 11:53:21+00:00,Новатэк с 29 ноября по 3 декабря выкупил 145 640 акций,20849.0,21.0,Новатэк,новатэк,Neutral,0
882,35149,https://t.me/cbrstocks,2021-12-06 11:30:25+00:00,"Сбербанк увеличил возраст заемщиков, берущих ипотеку по двум документам — вернуть кредит теперь можно до 75 лет",21228.0,197.0,Сбербанк,сбер,Neutral,0
883,35199,https://t.me/cbrstocks,2021-12-03 09:40:36+00:00,"Динамика популярных среди российских инвесторов зарубежных акций, по данным Тинькофф Инвестиций",20961.0,125.0,Тинькофф Инвестиций,тинькофф,Neutral,0
884,35271,https://t.me/cbrstocks,2021-12-01 13:13:27+00:00,Белоруссия сообщила о подписании протокола с Газпромом (GAZP) о цене на газ в следующем году — $128.52 за тысячу кубов,17461.0,28.0,Газпромом (GAZP),газпром,Neutral,0
885,35280,https://t.me/cbrstocks,2021-12-01 10:42:57+00:00,Газпром (GAZP) с начала года увеличил добычу газа на 14.7% г/г Компания продолжает закачку газа в пять хранилищ ЕС.,16821.0,9.0,Газпром (GAZP),газпром,Positive,1
886,35392,https://t.me/cbrstocks,2021-11-29 15:23:18+00:00,Менеджмент Норникеля ориентируется на 50-75% FCF в виде дивидендов после истечения соглашения акционеров,19518.0,16.0,Норникеля,норникель,Neutral,0
887,35394,https://t.me/cbrstocks,2021-11-29 14:38:02+00:00,Газпром прогнозирует максимальную за 6 лет выручку по итогам 2021 года,18334.0,5.0,Газпром,газпром,Positive,1
888,35397,https://t.me/cbrstocks,2021-11-29 14:17:17+00:00,Газпром сосредоточен на устойчивом росте дивидендов — компания,16805.0,12.0,Газпром,газпром,Positive,1
889,35398,https://t.me/cbrstocks,2021-11-29 14:16:33+00:00,Цены на газ в ЕС вряд ли упадут в ближайшие месяцы — Газпром,16699.0,1.0,Газпром,газпром,Neutral,2
890,35399,https://t.me/cbrstocks,2021-11-29 14:06:24+00:00,Прогноз Норникеля по годовому объему производства изделий премиум-класса из никеля,17138.0,1.0,Норникеля,норникель,Neutral,0
